repetition;plant;silique;strain;state
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;4;GGc;0
2;2;4;GGc;0
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;0
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;1
2;3;5;GGc;1
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;0
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;1;GGc;1
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;0
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;2;GGc;1
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;0
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;3;GGc;1
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;0
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;4;GGc;1
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;0
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;1;5;GGc;1
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;0
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;1;GGc;1
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;0
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;2;GGc;1
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;0
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;3;GGc;1
2;2;4;GGc;0
2;2;4;GGc;0
2;2;4;GGc;0
2;2;4;GGc;0
2;2;4;GGc;0
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;4;GGc;1
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;0
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;2;5;GGc;1
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;0
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;1;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;2;GGc;1
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;0
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;3;GGc;1
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;0
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;4;GGc;1
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;0
2;3;5;GGc;1
2;3;5;GGc;1
2;3;5;GGc;1
2;3;5;GGc;1
2;3;5;GGc;1
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;1;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;2;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;3;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;4;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;1;5;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;1;GW;0
2;2;2;GW;0
2;2;2;GW;0
2;2;2;GW;0
2;2;2;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;3;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;4;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
2;2;5;GW;0
